,Image,Accuracy,F1,Jaccard,Recall,Precision,confusion
0,input00024_0,0.7621841430664062,0.7621841430664062,0.6157492156826488,0.7621841430664062,0.7621841430664062,"[[0. 0.]
 [1. 1.]]"
1,input00030_0,0.7635383605957031,0.7635383605957031,0.6175188426901469,0.7635383605957031,0.7635383605957031,"[[0. 0.]
 [1. 1.]]"
2,input00031_0,0.7622909545898438,0.7622909545898438,0.6158886512275857,0.7622909545898438,0.7622909545898438,"[[0. 0.]
 [1. 1.]]"
3,input00050_0,0.8005256652832031,0.8005256652832031,0.6673970772973746,0.8005256652832031,0.8005256652832031,"[[0. 0.]
 [1. 1.]]"
4,input00052_0,0.8128242492675781,0.8128242492675781,0.684670528998011,0.8128242492675781,0.8128242492675781,"[[0. 0.]
 [1. 1.]]"
5,input00060_0,0.8394050598144531,0.8394050598144531,0.7232541093796735,0.8394050598144531,0.8394050598144531,"[[0. 0.]
 [1. 1.]]"
6,input00066_0,0.8581581115722656,0.8581581115722656,0.7515559906055919,0.8581581115722656,0.8581581115722656,"[[0. 0.]
 [1. 1.]]"
7,input00068_0,0.8609504699707031,0.8609504699707031,0.7558498970176996,0.8609504699707031,0.8609504699707031,"[[0. 0.]
 [1. 1.]]"
8,input00071_0,0.8578872680664062,0.8578872680664062,0.7511406221818449,0.8578872680664062,0.8578872680664062,"[[0. 0.]
 [1. 1.]]"
9,input00077_0,0.8507194519042969,0.8507194519042969,0.7402191338867554,0.8507194519042969,0.8507194519042969,"[[0. 0.]
 [1. 1.]]"
10,input00100_0,0.7466278076171875,0.7466278076171875,0.5956952070220718,0.7466278076171875,0.7466278076171875,"[[0. 0.]
 [1. 1.]]"
11,input00124_0,0.7628631591796875,0.7628631591796875,0.6166360373472132,0.7628631591796875,0.7628631591796875,"[[0. 0.]
 [1. 1.]]"
12,input00125_0,0.7640914916992188,0.7642008115021949,0.6183859146493944,0.7643101625907681,0.7640914916992188,"[[0. 0.]
 [1. 1.]]"
13,input00136_0,0.7603111267089844,0.7614526783087745,0.6147949819705051,0.7625976629756885,0.7603111267089844,"[[0. 0.]
 [1. 1.]]"
14,input00142_0,0.7583999633789062,0.760058416038414,0.6129792127868186,0.7617241379310344,0.7583999633789062,"[[0. 0.]
 [1. 1.]]"
15,input00163_0,0.7731361389160156,0.7731361389160156,0.630172722043437,0.7731361389160156,0.7731361389160156,"[[0. 0.]
 [1. 1.]]"
16,input00169_0,0.7736053466796875,0.7736053466796875,0.6307964117303074,0.7736053466796875,0.7736053466796875,"[[0. 0.]
 [1. 1.]]"
17,input00174_0,0.999603271484375,0.999603271484375,0.9992068576309447,0.999603271484375,0.999603271484375,"[[0. 0.]
 [1. 1.]]"
18,input00176_0,0.9997901916503906,0.9997901916503906,0.9995804713214009,0.9997901916503906,0.9997901916503906,"[[0. 0.]
 [1. 1.]]"
19,input00185_0,0.9998016357421875,0.9998016357421875,0.999603350165525,0.9998016357421875,0.9998016357421875,"[[0. 0.]
 [1. 1.]]"
20,input00186_0,0.9994163513183594,0.9994163513183594,0.9988333835308829,0.9994163513183594,0.9994163513183594,"[[0. 0.]
 [1. 1.]]"
21,input00199_0,0.9976425170898438,0.9976425170898438,0.9952961234881756,0.9976425170898438,0.9976425170898438,"[[0. 0.]
 [1. 1.]]"
22,input00200_0,0.9983062744140625,0.9983062744140625,0.9966182765396743,0.9983062744140625,0.9983062744140625,"[[0. 0.]
 [1. 1.]]"
23,input00240_0,0.8418540954589844,0.8418540954589844,0.7268981327465983,0.8418540954589844,0.8418540954589844,"[[0. 0.]
 [1. 1.]]"
24,input00248_0,0.9699630737304688,0.9699630737304688,0.9416779622099267,0.9699630737304688,0.9699630737304688,"[[0. 0.]
 [1. 1.]]"
25,input00271_0,0.9984855651855469,0.9984855651855469,0.9969757104604614,0.9984855651855469,0.9984855651855469,"[[0. 0.]
 [1. 1.]]"
26,input00272_0,0.9883384704589844,0.9883384704589844,0.9769457882888828,0.9883384704589844,0.9883384704589844,"[[0. 0.]
 [1. 1.]]"
27,input00276_0,0.997222900390625,0.997222900390625,0.9944611826288079,0.997222900390625,0.997222900390625,"[[0. 0.]
 [1. 1.]]"
28,input00290_0,0.9994239807128906,0.9994239807128906,0.9988486246401952,0.9994239807128906,0.9994239807128906,"[[0. 0.]
 [1. 1.]]"
29,input00304_0,0.9984092712402344,0.9984092712402344,0.9968235952788114,0.9984092712402344,0.9984092712402344,"[[0. 0.]
 [1. 1.]]"
30,input00310_0,0.9995765686035156,0.9995765686035156,0.999153495643553,0.9995765686035156,0.9995765686035156,"[[0. 0.]
 [1. 1.]]"
31,input00332_0,0.7196121215820312,0.7196121215820312,0.5620266590395834,0.7196121215820312,0.7196121215820312,"[[0. 0.]
 [1. 1.]]"
32,input00333_0,0.7071495056152344,0.7071495056152344,0.5469692812019604,0.7071495056152344,0.7071495056152344,"[[0. 0.]
 [1. 1.]]"
33,input00340_0,1.0,1.0,1.0,1.0,1.0,"[[0. 0.]
 [0. 1.]]"
34,input00343_0,1.0,1.0,1.0,1.0,1.0,"[[0. 0.]
 [0. 1.]]"
35,input00351_0,0.9953575134277344,0.9953575134277344,0.9907579330272895,0.9953575134277344,0.9953575134277344,"[[0. 0.]
 [1. 1.]]"
36,input00352_0,0.9995765686035156,0.9995765686035156,0.999153495643553,0.9995765686035156,0.9995765686035156,"[[0. 0.]
 [1. 1.]]"
37,input00354_0,0.9993896484375,0.9993896484375,0.9987800414785897,0.9993896484375,0.9993896484375,"[[0. 0.]
 [1. 1.]]"
38,input00362_0,0.999603271484375,0.999603271484375,0.9992068576309447,0.999603271484375,0.999603271484375,"[[0. 0.]
 [1. 1.]]"
39,input00368_0,0.9990196228027344,0.9990196228027344,0.9980411660016539,0.9990196228027344,0.9990196228027344,"[[0. 0.]
 [1. 1.]]"
40,input00372_0,0.9997940063476562,0.9997940063476562,0.9995880975446036,0.9997940063476562,0.9997940063476562,"[[0. 0.]
 [1. 1.]]"
41,input00375_0,0.6598930358886719,0.6604258730779876,0.493011816072823,0.6609595714520424,0.6598930358886719,"[[0. 0.]
 [1. 1.]]"
42,input00384_0,0.713653564453125,0.713653564453125,0.5547911081587625,0.713653564453125,0.713653564453125,"[[0. 0.]
 [1. 1.]]"
43,input00406_0,0.7053680419921875,0.7053680419921875,0.5448405916671577,0.7053680419921875,0.7053680419921875,"[[0. 0.]
 [1. 1.]]"
44,input00423_0,0.6614265441894531,0.6618216517963643,0.4945690928901896,0.6622172317258078,0.6614265441894531,"[[0. 0.]
 [1. 1.]]"
45,input00426_0,0.65777587890625,0.6582115161821656,0.4905478949329889,0.6586477308754493,0.65777587890625,"[[0. 0.]
 [1. 1.]]"
46,input00428_0,0.6562690734863281,0.6565621100115636,0.48871787442083764,0.6568554083463786,0.6562690734863281,"[[0. 0.]
 [1. 1.]]"
47,input00429_0,0.6597061157226562,0.6598206399502476,0.4923375628809511,0.6599352039472931,0.6597061157226562,"[[0. 0.]
 [1. 1.]]"
48,input00439_0,0.6954307556152344,0.6954519791253395,0.5330980293535379,0.695473203930904,0.6954307556152344,"[[0. 0.]
 [1. 1.]]"
49,input00440_0,0.7115249633789062,0.7115249633789062,0.5522225446018841,0.7115249633789062,0.7115249633789062,"[[0. 0.]
 [1. 1.]]"
50,input00486_0,0.7747268676757812,0.7806830063349529,0.6402625489441925,0.786731436717491,0.7747268676757812,"[[0. 0.]
 [1. 1.]]"
51,input00487_0,0.6481285095214844,0.6481285095214844,0.47943056280598784,0.6481285095214844,0.6481285095214844,"[[0. 0.]
 [1. 1.]]"
52,input00494_0,0.8117561340332031,0.8117561340332031,0.6831561746567316,0.8117561340332031,0.8117561340332031,"[[0. 0.]
 [1. 1.]]"
53,input00495_0,0.8136367797851562,0.8136367797851562,0.6858243461372742,0.8136367797851562,0.8136367797851562,"[[0. 0.]
 [1. 1.]]"
54,input00501_0,0.8300819396972656,0.8300819396972656,0.7095214339049258,0.8300819396972656,0.8300819396972656,"[[0. 0.]
 [1. 1.]]"
55,input00519_0,0.6200370788574219,0.6200370788574219,0.4493143035640734,0.6200370788574219,0.6200370788574219,"[[0. 0.]
 [1. 1.]]"
56,input00527_0,0.6373710632324219,0.6373710632324219,0.46775101132402963,0.6373710632324219,0.6373710632324219,"[[0. 0.]
 [1. 1.]]"
57,input00529_0,0.6400299072265625,0.6400299072265625,0.47062057513435884,0.6400299072265625,0.6400299072265625,"[[0. 0.]
 [1. 1.]]"
58,input00539_0,0.674835205078125,0.6750772753291356,0.5095219991013721,0.6753195193085861,0.674835205078125,"[[0. 0.]
 [1. 1.]]"
59,input00544_0,0.7358360290527344,0.7390499762455748,0.5861056840659591,0.7422921220330635,0.7358360290527344,"[[0. 0.]
 [1. 1.]]"
60,input00549_0,0.6942901611328125,0.699637311375968,0.538032440869465,0.7050674641759995,0.6942901611328125,"[[0. 0.]
 [1. 1.]]"
61,input00552_0,0.6950492858886719,0.7018808324585649,0.540690600684903,0.7088480047930097,0.6950492858886719,"[[0. 0.]
 [1. 1.]]"
62,input00571_0,0.6405715942382812,0.6466671544596473,0.47783304498269896,0.6528798376373434,0.6405715942382812,"[[0. 0.]
 [1. 1.]]"
63,input00584_0,0.6863021850585938,0.6923463232450342,0.5294569468600739,0.6984978665745224,0.6863021850585938,"[[0. 0.]
 [1. 1.]]"
64,input00590_0,0.698760986328125,0.704502754728229,0.5438087632370361,0.7103396659570095,0.698760986328125,"[[0. 0.]
 [1. 1.]]"
65,input00592_0,0.6970100402832031,0.705170188008591,0.5446045352663456,0.7135236667096225,0.6970100402832031,"[[0. 0.]
 [1. 1.]]"
66,input00597_0,0.6923980712890625,0.7077452775194524,0.5476824848903628,0.7237882564051441,0.6923980712890625,"[[0. 0.]
 [1. 1.]]"
67,input00599_0,0.6221733093261719,0.6221733093261719,0.4515613709166115,0.6221733093261719,0.6221733093261719,"[[0. 0.]
 [1. 1.]]"
68,input00608_0,0.8910255432128906,0.8910255432128906,0.8034680490246328,0.8910255432128906,0.8910255432128906,"[[0. 0.]
 [1. 1.]]"
69,input00614_0,0.61004638671875,0.61004638671875,0.43889693935801166,0.61004638671875,0.61004638671875,"[[0. 0.]
 [1. 1.]]"
70,input00620_0,0.6185226440429688,0.6189901735472196,0.4482156185210781,0.6194584103794489,0.6185226440429688,"[[0. 0.]
 [1. 1.]]"
71,input00652_0,0.6385421752929688,0.6385421752929688,0.46901355569378367,0.6385421752929688,0.6385421752929688,"[[0. 0.]
 [1. 1.]]"
72,input00662_0,0.6734085083007812,0.6734085083007812,0.5076231172251968,0.6734085083007812,0.6734085083007812,"[[0. 0.]
 [1. 1.]]"
73,input00665_0,0.7126274108886719,0.7126274108886719,0.5535517976039849,0.7126274108886719,0.7126274108886719,"[[0. 0.]
 [1. 1.]]"
74,input00671_0,0.72955322265625,0.72955322265625,0.5742493394186885,0.72955322265625,0.72955322265625,"[[0. 0.]
 [1. 1.]]"
75,input00680_0,0.7718620300292969,0.7718620300292969,0.6284815296832729,0.7718620300292969,0.7718620300292969,"[[0. 0.]
 [1. 1.]]"
76,input00693_0,0.8698348999023438,0.8698348999023438,0.7696529470138321,0.8698348999023438,0.8698348999023438,"[[0. 0.]
 [1. 1.]]"
77,input00695_0,0.6183242797851562,0.6183242797851562,0.4475176560886587,0.6183242797851562,0.6183242797851562,"[[0. 0.]
 [1. 1.]]"
78,input00701_0,0.8753509521484375,0.8753509521484375,0.7783325418899668,0.8753509521484375,0.8753509521484375,"[[0. 0.]
 [1. 1.]]"
79,input00705_0,0.8921127319335938,0.8921127319335938,0.8052378230599189,0.8921127319335938,0.8921127319335938,"[[0. 0.]
 [1. 1.]]"
80,input00711_0,0.5658111572265625,0.5658111572265625,0.39451649626028024,0.5658111572265625,0.5658111572265625,"[[0. 0.]
 [1. 1.]]"
81,input00723_0,0.5753173828125,0.5753173828125,0.4038214377516922,0.5753173828125,0.5753173828125,"[[0. 0.]
 [1. 1.]]"
82,input00731_0,0.8535423278808594,0.8535423278808594,0.7445040044986142,0.8535423278808594,0.8535423278808594,"[[0. 0.]
 [1. 1.]]"
83,input00745_0,0.5914268493652344,0.5914268493652344,0.4198765602615038,0.5914268493652344,0.5914268493652344,"[[0. 0.]
 [1. 1.]]"
84,input00755_0,0.6292572021484375,0.6292572021484375,0.4590629278772834,0.6292572021484375,0.6292572021484375,"[[0. 0.]
 [1. 1.]]"
85,input00760_0,0.6444244384765625,0.6444244384765625,0.47538806154954466,0.6444244384765625,0.6444244384765625,"[[0. 0.]
 [1. 1.]]"
86,input00765_0,0.6406211853027344,0.6406211853027344,0.47126023914489285,0.6406211853027344,0.6406211853027344,"[[0. 0.]
 [1. 1.]]"
87,input00775_0,0.6254653930664062,0.6255369800926315,0.45511372152798213,0.6256085835075778,0.6254653930664062,"[[0. 0.]
 [1. 1.]]"
88,input00788_0,0.6100387573242188,0.6103460910187319,0.43920726381877806,0.6106537345349015,0.6100387573242188,"[[0. 0.]
 [1. 1.]]"
89,input00794_0,0.62188720703125,0.621903813654692,0.451277508650519,0.6219204211650707,0.62188720703125,"[[0. 0.]
 [1. 1.]]"
90,input00837_0,0.747802734375,0.747802734375,0.5971924351725483,0.747802734375,0.747802734375,"[[0. 0.]
 [1. 1.]]"
91,input00839_0,0.755340576171875,0.755340576171875,0.6068652690940297,0.755340576171875,0.755340576171875,"[[0. 0.]
 [1. 1.]]"
92,input00840_0,0.7560310363769531,0.7560310363769531,0.607757153502464,0.7560310363769531,0.7560310363769531,"[[0. 0.]
 [1. 1.]]"
93,input00843_0,0.7575645446777344,0.7575645446777344,0.6097415696183877,0.7575645446777344,0.7575645446777344,"[[0. 0.]
 [1. 1.]]"
94,input00845_0,0.7506484985351562,0.7513291957244284,0.6017031816166465,0.7520111285631847,0.7506484985351562,"[[0. 0.]
 [1. 1.]]"
95,input00868_0,0.7527236938476562,0.7527236938476562,0.6034939412660644,0.7527236938476562,0.7527236938476562,"[[0. 0.]
 [1. 1.]]"
96,input00901_0,0.7572288513183594,0.7572288513183594,0.6093067513851159,0.7572288513183594,0.7572288513183594,"[[0. 0.]
 [1. 1.]]"
97,input00916_0,0.7503700256347656,0.7503700256347656,0.6004737730590415,0.7503700256347656,0.7503700256347656,"[[0. 0.]
 [1. 1.]]"
98,input00931_0,0.7814865112304688,0.7814865112304688,0.6413441610889533,0.7814865112304688,0.7814865112304688,"[[0. 0.]
 [1. 1.]]"
99,input00933_0,0.8787193298339844,0.8787193298339844,0.7836747330210215,0.8787193298339844,0.8787193298339844,"[[0. 0.]
 [1. 1.]]"
100,input00943_0,0.7932319641113281,0.7932319641113281,0.6573193360455449,0.7932319641113281,0.7932319641113281,"[[0. 0.]
 [1. 1.]]"
101,input00967_0,0.8502235412597656,0.8502235412597656,0.7394685591243734,0.8502235412597656,0.8502235412597656,"[[0. 0.]
 [1. 1.]]"
102,input00968_0,0.8532180786132812,0.8532180786132812,0.7440107510428379,0.8532180786132812,0.8532180786132812,"[[0. 0.]
 [1. 1.]]"
103,input00977_0,0.8825416564941406,0.8825416564941406,0.789775888849062,0.8825416564941406,0.8825416564941406,"[[0. 0.]
 [1. 1.]]"
104,input01008_0,0.9502067565917969,0.9502067565917969,0.9051370472788585,0.9502067565917969,0.9502067565917969,"[[0. 0.]
 [1. 1.]]"
105,input01010_0,0.9462623596191406,0.9462623596191406,0.8980056546875622,0.9462623596191406,0.9462623596191406,"[[0. 0.]
 [1. 1.]]"
106,input01011_0,0.9448432922363281,0.9448432922363281,0.8954530500392259,0.9448432922363281,0.9448432922363281,"[[0. 0.]
 [1. 1.]]"
107,input01025_0,0.77850341796875,0.7885397447910125,0.6509002184764061,0.7988382242994313,0.77850341796875,"[[0. 0.]
 [1. 1.]]"
108,input01030_0,0.7757301330566406,0.7867703813468335,0.6484925600648005,0.7981294179059372,0.7757301330566406,"[[0. 0.]
 [1. 1.]]"
109,input01036_0,0.7799034118652344,0.7917443609896078,0.6552788461538461,0.8039504056184945,0.7799034118652344,"[[0. 0.]
 [1. 1.]]"
110,input01044_0,0.7395668029785156,0.7505758829883198,0.600737469982183,0.7619176747074128,0.7395668029785156,"[[0. 0.]
 [1. 1.]]"
111,input01048_0,0.7390899658203125,0.749136309416789,0.5988952393905579,0.7594595336184358,0.7390899658203125,"[[0. 0.]
 [1. 1.]]"
112,input01053_0,0.7455711364746094,0.7543536658793015,0.6055921694754552,0.7633455710045305,0.7455711364746094,"[[0. 0.]
 [1. 1.]]"
113,input01054_0,0.7435264587402344,0.7518728253238387,0.602400813457907,0.7604087014871803,0.7435264587402344,"[[0. 0.]
 [1. 1.]]"
114,input01102_0,0.8079185485839844,0.8079185485839844,0.6777377062819803,0.8079185485839844,0.8079185485839844,"[[0. 0.]
 [1. 1.]]"
115,input01106_0,0.8320579528808594,0.8320579528808594,0.7124137322851105,0.8320579528808594,0.8320579528808594,"[[0. 0.]
 [1. 1.]]"
116,input01109_0,0.8505821228027344,0.8505821228027344,0.7400112175710971,0.8505821228027344,0.8505821228027344,"[[0. 0.]
 [1. 1.]]"
117,input01121_0,0.6844444274902344,0.6844444274902344,0.5202702506778014,0.6844444274902344,0.6844444274902344,"[[0. 0.]
 [1. 1.]]"
118,input01135_0,0.7038192749023438,0.7038192749023438,0.5429947084341321,0.7038192749023438,0.7038192749023438,"[[0. 0.]
 [1. 1.]]"
119,input01166_0,0.5702018737792969,0.5715678683070923,0.400136524253132,0.572940423395211,0.5702018737792969,"[[0. 0.]
 [1. 1.]]"
120,input01176_0,0.5487442016601562,0.5499978015381586,0.379308253547198,0.5512571422002001,0.5487442016601562,"[[0. 0.]
 [1. 1.]]"
121,input01203_0,0.6988143920898438,0.6988143920898438,0.5370597306345977,0.6988143920898438,0.6988143920898438,"[[0. 0.]
 [1. 1.]]"
122,input01204_0,0.6518173217773438,0.6543008014581714,0.4862162377499801,0.6568032780583808,0.6518173217773438,"[[0. 0.]
 [1. 1.]]"
123,input01222_0,0.9285087585449219,0.929104192750481,0.8675953220293068,0.9297003911263215,0.9285087585449219,"[[0. 0.]
 [1. 1.]]"
124,input01232_0,0.9265213012695312,0.9265213012695312,0.8631017106955786,0.9265213012695312,0.9265213012695312,"[[0. 0.]
 [1. 1.]]"
125,input01238_0,0.9469413757324219,0.9469413757324219,0.8992294957852296,0.9469413757324219,0.9469413757324219,"[[0. 0.]
 [1. 1.]]"
126,input01254_0,0.8333473205566406,0.8333473205566406,0.7143062671867796,0.8333473205566406,0.8333473205566406,"[[0. 0.]
 [1. 1.]]"
127,input01270_0,0.8244895935058594,0.8244895935058594,0.7013885959247517,0.8244895935058594,0.8244895935058594,"[[0. 0.]
 [1. 1.]]"
128,input01271_0,0.8264122009277344,0.8264122009277344,0.7041758627526824,0.8264122009277344,0.8264122009277344,"[[0. 0.]
 [1. 1.]]"
129,input01280_0,0.8312339782714844,0.8312339782714844,0.7112064885683046,0.8312339782714844,0.8312339782714844,"[[0. 0.]
 [1. 1.]]"
130,input01291_0,0.8460617065429688,0.8460617065429688,0.7331949302144146,0.8460617065429688,0.8460617065429688,"[[0. 0.]
 [1. 1.]]"
131,input01294_0,0.8382225036621094,0.8382225036621094,0.7215000344767577,0.8382225036621094,0.8382225036621094,"[[0. 0.]
 [1. 1.]]"
132,input01306_0,0.7939453125,0.7939453125,0.6582995951417004,0.7939453125,0.7939453125,"[[0. 0.]
 [1. 1.]]"
133,input01312_0,0.8341445922851562,0.8341445922851562,0.7154785977449267,0.8341445922851562,0.8341445922851562,"[[0. 0.]
 [1. 1.]]"
134,input01328_0,0.8402595520019531,0.8402595520019531,0.7245237962101053,0.8402595520019531,0.8402595520019531,"[[0. 0.]
 [1. 1.]]"
135,input01354_0,0.6369361877441406,0.6369361877441406,0.4672827361545286,0.6369361877441406,0.6369361877441406,"[[0. 0.]
 [1. 1.]]"
136,input01366_0,0.669769287109375,0.669769287109375,0.5034985890935787,0.669769287109375,0.669769287109375,"[[0. 0.]
 [1. 1.]]"
137,input01380_0,0.7292976379394531,0.7292976379394531,0.5739327003035061,0.7292976379394531,0.7292976379394531,"[[0. 0.]
 [1. 1.]]"
138,input01384_0,0.7537994384765625,0.7537994384765625,0.6048781085085281,0.7537994384765625,0.7537994384765625,"[[0. 0.]
 [1. 1.]]"
139,input01398_0,0.8011703491210938,0.8011703491210938,0.6682937384254103,0.8011703491210938,0.8011703491210938,"[[0. 0.]
 [1. 1.]]"
140,input01420_0,0.5629768371582031,0.5629768371582031,0.39176601443562237,0.5629768371582031,0.5629768371582031,"[[0. 0.]
 [1. 1.]]"
141,input01455_0,0.5885963439941406,0.5891694572891568,0.41760469415206736,0.5897436877470054,0.5885963439941406,"[[0. 0.]
 [1. 1.]]"
142,input01463_0,0.5842323303222656,0.5842323303222656,0.4126611610330473,0.5842323303222656,0.5842323303222656,"[[0. 0.]
 [1. 1.]]"
143,input01464_0,0.5832481384277344,0.5832481384277344,0.41167981087419525,0.5832481384277344,0.5832481384277344,"[[0. 0.]
 [1. 1.]]"
144,input01477_0,0.591766357421875,0.591766357421875,0.4202188752844295,0.591766357421875,0.591766357421875,"[[0. 0.]
 [1. 1.]]"
145,input01495_0,0.7353935241699219,0.7353935241699219,0.5815196570832164,0.7353935241699219,0.7353935241699219,"[[0. 0.]
 [1. 1.]]"
146,input01513_0,0.787353515625,0.787353515625,0.6492852828669217,0.787353515625,0.787353515625,"[[0. 0.]
 [1. 1.]]"
147,input01517_0,0.8082771301269531,0.8082771301269531,0.6782425264802194,0.8082771301269531,0.8082771301269531,"[[0. 0.]
 [1. 1.]]"
148,input01518_0,0.8361282348632812,0.8361282348632812,0.7184023703548321,0.8361282348632812,0.8361282348632812,"[[0. 0.]
 [1. 1.]]"
149,input01533_0,0.7392845153808594,0.7392845153808594,0.5864007576651568,0.7392845153808594,0.7392845153808594,"[[0. 0.]
 [1. 1.]]"
150,input01537_0,0.7356033325195312,0.7356033325195312,0.5817820874088109,0.7356033325195312,0.7356033325195312,"[[0. 0.]
 [1. 1.]]"
151,input01547_0,0.8019752502441406,0.8019752502441406,0.6694145929853051,0.8019752502441406,0.8019752502441406,"[[0. 0.]
 [1. 1.]]"
152,input01549_0,0.8286361694335938,0.8286361694335938,0.7074114359779331,0.8286361694335938,0.8286361694335938,"[[0. 0.]
 [1. 1.]]"
153,input01553_0,0.8831901550292969,0.8831901550292969,0.790815158915854,0.8831901550292969,0.8831901550292969,"[[0. 0.]
 [1. 1.]]"
154,input01557_0,0.8989677429199219,0.8989677429199219,0.8164772077649854,0.8989677429199219,0.8989677429199219,"[[0. 0.]
 [1. 1.]]"
155,input01563_0,0.917510986328125,0.917510986328125,0.8475938090270926,0.917510986328125,0.917510986328125,"[[0. 0.]
 [1. 1.]]"
